41	44	138
44	7	118
4	48	110
8	50	112
63	9	123
41	40	149
53	24	159
82	14	102
40	47	139
52	52	113
74	16	117
74	52	96
43	1	109
39	11	121
25	55	134
22	1	122
67	30	131
61	43	136
23	8	138
18	18	158
49	9	123
27	25	180
62	40	138
69	2	118
81	56	95
36	53	130
27	21	180
4	52	109
57	4	115
60	36	138
38	24	173
33	58	117
64	12	136
65	2	116
7	2	106
20	27	191
35	5	114
1	3	101
85	40	98
25	37	166
75	29	118
85	61	94
78	54	96
87	53	94
19	24	185
35	10	127
26	25	183
27	36	158
34	26	177
50	48	121
38	13	130
19	53	131
87	60	94
9	23	130
54	43	132
71	11	125
86	5	99
55	44	129
55	13	136
84	50	95
47	48	123
34	47	165
43	59	108
33	23	173
79	40	100
82	31	110
58	23	150
50	9	123
77	54	96
17	49	145
6	5	106
15	59	108
35	43	168
66	58	100
69	6	121
69	56	99
53	1	114
38	19	152
13	50	128
73	30	121
25	36	165
79	10	105
80	50	96
46	37	145
84	51	95
43	26	167
46	27	169
56	4	115
27	10	146
80	10	104
3	17	105
28	14	155
79	7	103
67	45	112
13	16	133
9	9	108
10	53	115
29	41	174
62	59	102
64	6	119
87	31	100
14	52	123
54	58	105
2	42	110
38	12	126
2	17	104
15	35	183
62	21	150
81	61	95
87	33	100
65	54	103
74	50	96
2	12	102
72	41	108
57	29	148
81	41	98
49	18	148
29	4	125
30	8	136
71	29	125
34	19	155
76	24	117
85	55	94
18	23	181
16	57	110
45	59	108
34	43	173
63	29	141
76	32	115
62	35	134
80	46	96
70	21	141
73	45	100
40	49	136
10	26	142
66	57	101
50	29	166
6	19	110
69	38	117
18	34	190
75	54	96
39	5	114
13	4	115
30	41	173
36	3	111
38	42	153
20	11	135
43	21	155
87	3	97
11	61	106
53	52	112
4	17	106
73	61	96
48	22	164
81	9	103
48	19	149
30	26	176
36	13	136
23	40	180
84	14	100
20	43	181
14	31	175
51	60	104
76	15	109
51	38	143
51	21	161
21	16	158
62	29	142
28	12	149
39	24	172
49	47	123
86	14	99
55	40	140
66	41	123
55	41	140
35	54	131
12	44	144
11	17	127
66	26	145
77	13	109
79	28	111
35	60	110
6	41	133
69	52	100
38	29	180
32	11	139
69	42	112
24	39	174
43	35	158
20	30	194
26	23	181
13	18	145
5	39	131
78	44	97
52	49	119
60	59	103
69	44	108
57	8	119
52	8	122
65	8	123
56	48	111
59	28	149
75	59	96
70	56	99
39	57	112
54	47	118
81	12	103
26	46	180
32	25	177
69	17	143
70	42	108
71	54	98
65	7	120
5	32	131
72	18	129
48	52	117
22	53	141
12	33	168
53	23	158
58	54	105
37	55	121
10	45	134
64	29	140
66	38	125
7	17	111
58	44	133
23	58	115
40	20	155
73	31	119
54	19	151
71	57	98
46	50	120
11	47	129
28	57	122
9	21	127
44	35	155
17	8	124
14	40	169
66	46	111
48	24	170
62	17	150
68	8	124
45	9	120
23	18	170
63	14	142
45	28	166
78	5	103
36	55	124
56	26	153
58	48	110
79	38	102
23	7	137
76	17	108
52	51	115
25	40	175
4	43	117
51	36	147
12	38	162
13	32	170
54	24	157
25	60	108
18	30	189
45	17	144
63	60	101
87	47	95
65	60	100
26	47	180
26	31	163
86	12	100
16	37	184
78	18	104
33	30	165
9	10	107
75	55	96
56	36	142
33	7	122
17	45	162
6	11	104
70	1	116
62	44	132
18	44	168
35	35	166
34	2	112
5	25	115
11	41	149
77	11	108
39	30	179
1	10	100
3	38	121
68	7	123
53	45	125
85	15	100
85	32	105
5	43	122
73	35	114
77	44	97
44	9	120
63	28	144
60	5	116
15	43	160
15	3	117
70	31	124
6	46	116
74	21	123
44	22	159
54	49	115
83	12	101
19	9	130
48	26	170
45	40	137
80	53	96
69	21	144
33	60	111
27	19	174
60	21	150
61	52	104
50	10	126
53	55	108
13	31	169
70	41	111
15	37	180
38	38	163
30	1	115
7	51	110
28	17	166
41	42	142
57	17	146
1	9	100
34	24	176
59	41	140
60	56	104
35	2	112
20	3	126
27	13	153
56	5	116
79	35	107
14	24	165
74	56	96
18	60	106
70	26	133
74	17	117
70	35	119
43	39	147
28	22	180
31	19	164
56	33	144
80	49	96
3	34	118
38	43	152
85	52	94
16	13	130
50	59	105
10	10	108
61	33	136
62	30	139
53	43	132
20	15	150
60	43	137
52	54	110
70	24	136
23	44	181
56	50	110
72	45	100
81	4	101
5	9	104
69	15	140
44	51	120
79	22	103
71	42	108
36	20	157
70	44	106
45	32	158
3	58	106
4	47	110
27	30	162
56	1	111
63	8	120
28	2	121
26	37	163
59	1	112
13	46	140
40	51	128
60	27	150
79	53	96
63	10	128
46	30	163
82	24	103
24	17	168
31	23	178
75	39	108
78	10	106
17	48	149
79	24	106
47	13	132
20	51	145
87	10	100
22	16	161
6	49	111
7	35	141
32	21	167
45	50	121
12	54	115
37	42	156
68	22	146
7	20	116
83	55	95
36	24	174
27	57	121
55	32	147
49	23	170
45	3	113
20	59	108
63	53	102
31	41	175
4	51	109
11	20	137
72	5	116
1	29	107
58	20	150
53	47	120
55	59	104
25	8	142
57	41	140
38	57	114
59	44	133
23	19	173
75	12	115
60	40	140
61	16	146
79	46	96
48	61	104
46	16	142
44	10	122
58	53	105
50	36	148
7	14	107
65	5	118
10	30	156
32	12	141
19	8	129
81	53	96
64	24	150
27	42	177
66	18	150
12	14	124
63	6	119
35	61	109
1	19	103
71	36	116
14	10	119
49	5	118
60	8	120
68	54	100
31	39	166
75	60	96
64	4	117
78	24	108
86	28	105
54	23	157
19	57	111
19	39	190
2	9	101
46	57	110
51	13	134
54	41	139
83	6	100
46	51	120
39	41	150
37	9	120
2	54	107
77	35	110
30	17	160
12	22	149
23	16	164
5	19	108
20	40	190
2	45	108
56	60	103
29	54	142
64	60	100
25	18	172
16	46	153
47	20	152
84	43	96
40	1	107
48	34	155
30	45	180
6	10	104
17	50	141
50	14	136
3	8	102
62	32	136
8	12	107
72	47	100
55	60	104
68	58	99
23	46	180
58	57	104
66	22	150
30	33	149
44	20	150
18	6	125
49	36	148
62	8	120
37	61	109
11	11	112
49	13	132
50	47	123
41	31	172
36	56	120
43	23	163
45	12	128
48	5	117
5	2	104
58	52	106
38	16	143
21	5	130
32	35	154
12	52	119
63	51	104
68	39	119
42	46	133
1	22	101
1	53	107
13	33	172
73	15	124
5	34	130
87	17	100
66	35	127
85	53	94
78	51	96
31	20	168
25	32	165
17	29	185
9	41	143
74	29	120
35	59	110
44	15	138
56	37	141
65	44	119
65	48	110
59	25	150
25	41	176
75	5	106
13	42	158
7	5	107
42	6	115
26	12	151
67	52	100
20	10	133
30	14	151
28	33	154
40	35	164
66	12	134
4	15	105
20	26	190
83	40	98
42	61	107
16	8	122
65	36	128
11	6	111
81	10	103
16	19	160
69	48	100
14	41	165
49	60	104
69	22	143
28	60	110
4	59	106
9	4	109
19	50	147
40	59	110
82	16	103
50	13	133
79	55	96
9	37	148
43	54	113
85	6	99
20	47	165
47	44	128
50	6	119
16	41	172
10	4	110
6	21	113
64	36	131
61	26	150
52	31	157
47	58	107
70	48	100
59	53	105
30	60	112
55	22	155
29	10	143
61	1	113
21	34	189
72	51	98
16	35	187
21	41	189
3	28	113
14	49	135
8	36	144
83	47	96
37	57	115
8	34	146
39	33	170
58	31	142
18	29	189
77	31	114
80	48	96
86	45	95
48	42	132
39	14	133
57	5	115
73	18	123
80	32	111
17	46	157
62	61	101
52	53	111
24	1	124
18	41	180
66	50	104
41	46	136
33	47	171
48	56	110
51	8	121
10	16	120
47	52	117
80	34	106
25	23	184
10	1	108
56	47	118
9	19	123
16	20	165
80	47	96
10	42	144
56	42	138
14	17	143
37	58	112
24	42	179
42	59	108
14	58	110
41	34	165
54	38	142
9	24	132
27	48	178
78	38	105
69	61	98
8	54	110
24	33	168
8	17	115
3	29	114
26	26	181
37	6	116
57	47	115
34	38	167
11	28	156
56	40	140
48	6	119
82	2	100
61	3	115
30	54	141
11	38	157
63	46	120
70	12	128
24	13	154
80	13	103
32	59	115
73	19	125
40	33	169
84	16	101
76	40	105
45	35	152
36	31	174
33	46	173
51	7	121
61	27	150
43	12	126
30	9	138
75	40	106
9	56	110
15	61	104
15	28	175
29	36	150
75	32	116
24	8	140
36	52	136
43	17	143
4	1	103
44	54	114
4	42	120
43	13	129
23	10	141
68	13	135
48	33	158
67	20	150
20	58	110
21	29	191
69	14	137
34	9	126
37	5	114
9	18	120
18	33	190
82	36	102
86	25	101
53	36	146
17	5	122
29	24	180
85	28	109
14	37	176
40	57	111
53	19	152
45	2	112
2	40	112
69	12	129
62	36	134
58	14	141
3	52	109
85	23	101
23	51	152
29	33	151
77	26	113
16	11	125
58	55	106
76	52	96
55	30	150
14	12	124
26	19	174
38	46	149
57	36	141
22	55	130
3	55	107
1	26	104
2	31	110
29	27	172
24	19	175
2	58	105
4	44	116
47	9	122
1	7	101
66	51	102
44	46	129
13	9	115
80	35	105
55	16	143
53	49	117
42	44	136
13	8	114
22	29	187
19	47	161
32	20	164
22	50	157
80	45	96
69	10	126
55	37	142
5	40	130
33	15	146
51	35	149
36	7	118
40	12	125
32	34	153
74	59	96
8	38	144
43	16	141
38	11	122
84	54	94
84	11	101
24	27	184
75	52	96
54	7	119
52	10	125
73	1	109
85	59	94
60	45	130
3	31	114
67	53	100
60	54	104
51	23	164
74	39	109
83	23	101
84	6	100
17	18	157
31	38	159
25	27	180
83	21	101
8	9	107
1	43	108
27	22	180
71	60	97
9	32	152
45	57	110
16	30	182
20	18	164
24	48	174
77	21	107
32	43	178
86	44	96
37	26	180
20	8	131
21	35	190
3	11	103
44	8	119
35	15	143
21	39	190
85	24	101
22	51	149
51	9	123
73	48	97
51	22	163
83	26	107
77	38	106
54	50	113
77	48	96
14	48	138
31	51	159
3	54	108
71	41	109
55	1	112
11	8	110
39	6	115
42	48	130
71	6	119
3	59	105
38	37	165
41	9	119
61	36	136
79	48	96
57	54	105
22	39	185
9	33	151
75	28	119
21	40	190
54	45	125
74	15	119
78	11	106
31	46	179
29	11	145
32	53	144
4	14	104
78	4	102
34	20	158
48	45	126
61	46	123
83	14	101
26	13	154
65	13	138
20	54	129
42	57	110
39	49	140
65	32	132
11	5	111
46	55	112
38	47	148
40	24	170
32	22	172
74	33	116
61	18	150
59	13	139
53	17	146
77	29	115
9	53	114
60	12	136
51	24	166
69	13	132
56	51	110
16	9	122
7	3	106
33	6	120
74	48	96
5	35	131
83	41	98
2	15	103
5	14	105
28	27	174
35	6	116
11	34	163
86	49	95
8	26	129
22	35	183
19	11	132
86	6	99
1	12	101
3	51	109
47	19	149
6	54	109
86	32	101
61	51	106
65	12	135
2	55	107
81	38	100
49	1	113
8	21	122
67	19	149
34	28	174
54	61	104
19	45	169
78	57	96
67	5	120
27	60	110
33	55	132
38	9	119
51	40	139
62	58	102
27	49	175
44	1	110
18	14	137
41	41	145
84	31	109
11	18	129
77	5	104
34	56	125
55	5	116
21	30	191
80	14	104
16	34	187
56	41	140
21	57	115
48	35	151
38	61	109
84	38	99
60	33	138
8	16	113
43	43	135
50	19	152
23	61	105
37	14	138
28	59	111
11	53	116
18	20	169
1	14	102
1	45	107
70	47	100
42	16	141
3	25	108
44	42	136
34	11	133
30	5	126
85	37	99
62	10	129
63	12	136
75	49	96
56	3	114
34	59	112
61	48	113
69	11	128
81	21	101
11	35	164
28	36	154
60	58	103
84	56	94
52	45	126
26	30	166
74	57	96
56	30	147
34	15	145
5	24	114
22	25	190
62	54	104
77	20	106
10	36	158
73	24	128
44	52	119
30	39	163
6	60	106
65	57	102
75	51	96
76	13	112
8	28	134
15	23	170
67	21	149
6	6	106
54	54	108
14	56	113
41	19	149
73	51	97
54	13	135
9	55	110
87	40	97
52	26	161
42	12	126
7	55	109
3	24	107
60	44	134
17	52	131
77	14	107
61	21	150
21	26	190
40	38	159
33	35	158
41	27	175
48	57	109
39	45	145
16	1	116
44	36	153
5	13	105
78	31	113
28	21	179
72	33	118
75	11	111
37	31	176
72	22	133
25	10	146
29	22	179
30	12	145
63	33	134
2	57	106
79	8	104
30	37	155
29	13	149
74	14	121
81	18	102
55	39	140
15	45	152
7	8	106
60	7	119
49	17	145
64	58	102
20	29	193
51	55	110
64	22	150
17	1	118
49	22	166
9	58	109
7	39	140
58	9	122
65	1	115
48	8	120
29	39	164
68	27	135
51	52	115
8	42	139
25	49	170
79	45	96
27	38	162
49	24	170
20	60	108
10	39	149
52	9	123
69	18	143
56	7	118
17	39	182
29	51	161
43	56	110
64	59	101
72	48	98
42	19	148
64	5	118
80	56	96
36	4	112
47	21	157
13	39	166
17	30	186
10	33	158
75	43	100
82	39	99
87	6	99
2	27	107
67	31	129
82	54	95
66	2	117
36	16	145
73	43	105
32	4	118
66	13	137
41	35	162
68	15	142
85	33	102
79	20	101
10	47	125
71	35	117
3	13	104
85	49	95
81	5	101
44	30	163
18	45	165
48	51	119
30	38	158
73	37	112
78	61	96
54	6	118
73	22	129
67	6	121
69	30	127
29	44	180
45	7	118
17	34	189
23	3	129
36	27	179
55	21	154
19	35	192
12	3	111
26	15	160
85	45	96
33	37	161
45	4	114
74	6	110
78	35	108
76	4	104
25	28	177
51	49	120
76	49	96
65	30	137
6	24	118
63	48	113
25	19	175
30	42	177
45	10	123
34	23	173
87	16	99
72	27	126
4	28	118
35	39	168
35	31	170
26	48	175
6	42	129
33	34	157
56	14	139
86	57	94
63	45	124
32	58	118
82	21	101
46	9	121
49	50	120
58	36	140
25	52	150
21	18	166
36	11	128
31	58	119
28	23	180
9	2	108
39	13	128
12	7	113
16	27	181
1	1	100
36	48	157
73	46	100
73	8	114
19	26	188
85	20	100
54	9	123
14	22	162
27	34	157
30	23	179
68	4	119
50	27	170
7	29	130
57	23	151
36	10	124
18	17	155
61	58	103
11	13	118
59	29	146
2	50	108
68	32	126
5	54	109
1	34	110
10	60	107
83	29	110
54	5	117
2	10	101
9	6	109
50	50	120
19	15	145
77	46	96
39	34	168
47	57	109
46	18	146
85	58	94
33	19	156
43	38	149
21	61	107
64	18	150
62	38	138
10	50	118
39	42	149
62	14	143
84	37	99
11	9	110
23	4	131
21	56	118
42	3	110
78	26	111
8	1	106
18	3	122
66	37	125
12	42	152
69	28	130
68	36	122
57	39	140
77	10	107
36	40	163
63	37	134
19	40	187
45	45	129
22	2	125
74	32	117
40	45	140
16	43	165
61	28	147
83	50	95
23	6	135
29	21	177
19	3	125
20	4	128
54	16	143
27	14	156
39	3	111
62	49	109
65	15	145
54	2	114
26	10	147
68	33	125
64	56	102
9	36	149
22	38	184
22	20	175
67	13	137
59	24	150
38	25	177
9	31	152
51	61	104
25	15	160
48	30	165
20	38	191
4	38	127
25	12	151
9	26	135
18	2	121
75	44	100
4	61	105
81	7	102
1	57	105
69	16	142
11	19	133
39	12	124
59	2	113
85	2	98
31	60	113
40	54	118
6	52	110
53	34	149
82	35	100
44	29	165
83	48	96
66	32	130
74	55	96
65	46	114
9	46	127
24	32	169
65	9	125
10	55	111
78	13	106
58	32	141
11	21	141
30	46	180
54	44	129
20	31	195
29	53	148
64	32	134
29	61	110
9	40	145
48	28	170
36	9	120
74	44	100
2	29	110
76	45	96
47	12	129
36	17	147
83	24	103
14	47	140
52	32	155
61	49	109
70	54	99
50	38	143
57	1	111
29	43	180
71	5	119
2	19	104
42	15	137
48	36	148
62	45	125
25	24	184
24	28	181
86	1	97
76	61	96
68	52	100
79	61	95
46	61	106
19	49	152
53	39	142
11	49	124
8	19	118
32	26	176
3	9	102
53	21	156
82	19	101
32	5	120
50	58	106
20	50	149
13	7	114
73	39	109
26	42	178
79	11	105
50	31	163
44	41	138
76	42	100
50	15	139
29	34	149
16	61	104
35	13	137
47	54	114
48	10	125
68	47	105
31	31	157
85	13	99
21	53	140
18	27	187
53	32	151
79	39	100
18	58	110
70	30	125
22	26	190
74	51	96
61	31	139
67	39	122
69	9	125
67	25	144
63	42	133
67	1	116
45	43	131
51	1	115
59	42	140
62	57	103
49	10	125
76	31	116
49	34	155
9	34	151
35	44	168
10	28	150
32	51	156
71	4	117
25	47	179
86	8	100
27	58	115
70	22	140
67	43	116
28	25	180
75	15	113
56	12	134
63	40	134
26	54	139
27	44	180
52	23	160
39	8	117
32	38	161
24	7	138
33	29	169
11	14	121
41	30	172
78	36	107
59	12	136
2	59	105
6	4	106
52	13	134
19	25	186
21	2	125
14	59	108
84	46	96
39	58	110
44	60	107
26	38	165
10	5	110
37	60	110
83	7	101
22	58	112
42	58	110
78	59	96
76	18	108
16	7	121
6	47	115
86	11	100
76	22	112
13	55	114
69	27	133
80	20	101
17	54	120
30	50	171
56	45	123
14	21	161
34	34	161
2	33	111
52	21	159
31	17	157
35	3	113
50	2	115
13	41	161
64	27	146
3	30	115
23	38	177
10	56	110
46	25	168
6	20	112
21	38	190
15	42	164
86	51	94
13	51	125
84	26	106
65	18	150
13	20	154
20	9	132
57	55	107
26	58	115
26	16	164
24	49	167
27	8	142
48	3	115
31	15	151
1	41	108
7	56	109
41	7	116
1	6	101
38	48	147
47	11	127
71	46	100
31	55	135
50	61	104
83	25	104
19	54	123
5	28	122
70	34	120
53	3	116
15	36	183
65	50	105
3	47	110
61	55	104
45	36	150
48	9	122
48	44	128
4	10	103
78	15	106
13	35	172
86	41	97
60	17	148
63	36	132
32	49	169
69	23	141
74	28	120
81	3	100
12	29	163
19	51	143
9	14	111
1	59	104
78	33	111
30	57	124
63	54	103
35	7	118
35	36	168
23	28	185
28	39	163
82	25	105
31	14	148
62	15	145
15	31	180
84	5	99
49	48	121
17	42	171
41	8	117
28	29	166
32	3	116
25	45	180
43	58	110
74	2	107
78	39	100
13	36	172
30	43	179
72	56	97
65	21	150
15	47	144
73	33	117
31	28	169
75	24	122
23	31	176
80	9	104
77	30	115
5	58	107
18	59	108
52	28	160
52	44	129
12	59	108
60	47	118
6	17	109
12	27	159
82	33	106
86	42	96
65	14	141
79	32	112
42	45	134
31	18	160
26	22	181
8	35	145
24	20	178
69	3	119
65	10	128
15	2	115
34	31	166
29	42	178
80	22	103
12	26	157
46	11	126
76	54	96
80	33	108
77	19	105
42	35	160
82	9	102
10	13	113
16	47	149
47	28	168
46	3	113
77	40	100
75	61	96
42	52	121
16	36	184
56	9	122
22	60	108
6	56	108
81	13	102
76	1	102
21	52	144
67	55	101
25	31	167
69	24	139
46	40	137
77	60	96
68	59	99
65	53	103
11	7	111
79	15	105
46	52	117
43	14	133
40	28	179
45	6	117
4	39	126
38	32	174
65	52	101
85	17	100
70	57	99
44	19	148
7	49	112
44	50	122
76	27	118
52	58	106
83	28	109
19	46	165
31	49	171
12	56	111
33	54	137
59	55	105
42	4	112
77	16	106
31	27	173
44	45	130
6	33	137
44	6	117
34	54	134
10	35	158
3	33	116
46	44	129
61	4	116
35	14	141
83	11	101
75	58	96
51	18	149
22	34	182
18	40	183
18	19	162
56	49	110
11	2	110
72	3	114
58	38	140
9	25	134
79	3	101
34	37	165
55	48	115
1	27	105
24	14	157
31	13	146
38	59	110
40	26	177
3	3	103
77	39	105
33	10	133
50	23	168
58	24	150
44	4	113
83	49	95
71	31	122
71	28	127
20	42	184
76	33	114
61	20	150
78	7	104
25	54	139
26	60	109
64	41	130
64	20	150
55	18	148
61	29	143
3	50	109
7	52	110
56	16	144
82	51	95
7	38	140
34	3	113
14	8	117
24	36	169
54	29	154
33	53	140
72	12	126
2	61	104
71	10	123
55	31	148
62	47	117
30	58	117
77	25	111
76	55	96
42	1	108
68	28	133
59	16	146
51	37	144
86	29	106
58	18	149
44	25	164
10	14	116
2	39	114
31	53	146
44	18	146
8	11	106
82	52	95
58	41	140
52	40	140
71	15	136
6	30	129
49	29	169
3	49	109
80	39	100
74	1	106
48	11	127
32	42	176
24	31	171
49	39	140
19	32	192
47	51	119
26	20	178
76	59	96
79	59	96
55	34	145
64	26	149
35	8	120
66	36	126
82	23	102
81	54	96
83	37	99
45	48	125
36	42	162
31	61	110
26	21	180
13	49	131
18	26	186
24	51	155
57	20	151
24	22	184
79	31	112
5	5	105
10	34	157
61	25	150
1	49	108
47	27	170
34	13	139
67	22	149
22	15	157
58	47	117
81	42	98
43	10	121
1	40	110
66	19	150
54	10	126
9	43	139
5	11	104
18	1	120
37	16	144
56	35	143
56	19	150
75	45	96
74	25	125
16	21	168
10	7	110
33	36	159
23	11	143
31	44	180
61	35	135
2	16	103
59	14	141
24	57	121
47	36	148
75	42	100
81	32	110
48	59	105
7	16	109
65	27	145
87	36	99
37	40	160
81	51	96
50	51	118
27	33	157
57	51	109
79	60	96
83	19	100
6	38	136
34	14	142
38	4	113
50	4	117
65	23	150
1	24	103
39	25	176
39	23	168
27	5	134
76	35	112
59	31	141
68	25	140
26	32	161
19	17	157
74	7	110
69	46	105
26	59	110
1	56	106
13	23	157
45	25	166
28	42	175
63	22	150
42	25	168
68	26	138
53	14	137
1	18	104
87	19	100
51	50	119
10	22	136
24	54	139
29	17	163
58	37	140
66	40	124
51	11	128
59	4	114
78	22	105
59	47	118
81	27	110
25	21	181
30	6	130
43	60	107
36	35	170
21	4	130
2	52	108
73	59	96
58	58	104
11	32	163
84	32	107
1	48	108
69	58	99
38	33	170
25	20	178
63	23	150
65	49	108
61	61	101
14	11	121
15	20	163
53	58	105
75	47	96
84	30	109
25	58	115
37	15	142
67	16	145
38	41	154
44	3	112
60	46	122
18	15	142
6	48	113
79	6	103
65	39	128
12	11	116
71	38	114
82	22	101
59	54	105
62	51	105
58	12	135
2	14	103
81	40	99
19	18	160
39	47	143
4	58	106
23	50	160
29	16	160
49	56	110
1	31	108
11	4	111
26	49	173
24	12	149
57	43	136
29	56	129
27	26	180
1	5	101
43	36	155
60	61	102
53	8	121
66	55	102
60	31	140
60	51	106
65	45	116
24	34	168
27	23	180
26	28	173
12	18	138
18	24	183
54	37	144
18	57	110
30	20	171
85	16	100
64	47	115
3	19	105
72	29	124
58	61	103
86	39	97
60	2	114
57	26	151
56	20	152
33	48	168
10	20	129
81	2	100
72	57	97
29	8	138
12	15	127
69	5	120
17	15	142
58	25	150
46	28	168
76	34	113
2	1	101
83	36	100
80	36	105
2	36	114
78	8	104
28	43	178
27	29	167
62	56	103
86	31	104
79	19	102
85	60	94
42	53	118
50	26	170
56	27	153
10	49	120
34	4	114
30	24	179
1	44	107
71	14	133
31	26	177
19	38	190
68	35	123
33	40	170
36	49	153
30	53	147
6	1	105
45	55	111
10	61	107
4	26	114
40	19	150
6	22	115
53	20	155
83	57	94
1	17	103
22	18	168
21	55	125
19	7	128
68	9	126
78	23	107
17	57	110
47	59	106
35	51	146
29	58	116
77	53	96
10	40	148
9	7	109
4	60	105
22	43	185
82	1	99
86	54	94
5	29	121
66	43	118
3	22	105
56	10	125
8	51	112
62	18	150
12	55	113
15	33	183
29	5	129
59	17	147
54	27	156
29	2	120
43	18	146
9	44	135
59	60	103
6	27	124
48	7	119
39	36	165
12	24	153
56	6	117
70	36	118
51	20	157
43	9	120
79	26	110
14	55	115
58	27	150
25	14	157
34	30	169
35	16	145
78	19	103
87	57	94
39	16	141
86	26	103
46	7	118
77	45	96
74	18	117
36	18	150
5	16	106
72	26	127
75	13	116
54	34	147
59	38	140
40	8	116
66	60	100
1	2	100
37	48	151
56	53	107
50	30	164
74	13	120
60	10	128
24	43	180
33	56	127
30	27	171
73	14	125
58	33	140
21	3	127
46	41	135
25	46	180
77	49	96
66	9	125
85	51	95
86	22	100
49	61	104
62	46	122
82	28	110
37	19	153
13	29	167
27	17	167
45	38	142
42	36	158
40	4	112
25	25	185
2	60	104
14	61	105
72	31	121
71	40	110
77	6	105
41	25	171
54	1	113
24	4	132
84	33	104
19	48	156
24	5	135
65	31	134
26	5	136
64	19	150
36	58	113
65	6	119
76	25	117
71	61	97
76	57	96
21	23	186
44	55	111
52	5	119
24	46	180
51	4	118
69	37	119
86	17	100
54	40	140
13	53	118
71	16	134
50	45	128
13	59	108
41	17	144
49	30	166
24	25	187
46	36	148
18	61	104
81	60	95
6	50	110
83	52	95
51	53	113
75	19	111
25	13	154
41	5	113
36	8	119
51	48	120
41	49	131
82	8	102
74	10	114
40	58	110
34	60	110
14	23	163
19	19	167
26	43	179
76	8	106
2	32	110
38	14	135
83	45	96
49	12	130
81	52	96
85	18	100
27	1	120
64	7	119
7	21	118
68	10	128
68	61	99
26	45	181
75	2	105
64	48	112
49	28	170
7	1	105
46	49	123
27	43	178
15	60	106
64	15	145
66	25	148
79	57	96
40	14	132
10	52	117
17	4	121
2	56	106
76	39	107
35	25	178
62	26	150
42	21	155
22	42	186
67	8	124
64	43	124
22	21	179
7	28	129
22	14	152
13	10	117
33	13	141
52	20	156
71	48	100
66	31	133
20	7	130
14	45	148
28	11	147
64	34	131
38	53	125
14	35	177
41	33	168
52	41	137
27	24	180
23	54	138
52	30	158
51	42	134
86	56	94
62	19	150
34	33	161
64	11	132
82	58	95
75	25	122
56	56	105
39	27	180
4	24	110
39	38	161
13	38	169
42	7	116
51	32	158
53	46	122
15	50	134
51	15	139
28	32	156
77	52	96
76	19	108
71	49	100
61	54	104
23	35	174
40	36	163
79	43	97
67	59	100
77	22	108
19	31	193
8	25	128
23	15	161
5	20	108
51	58	106
12	57	110
20	21	176
12	37	166
41	55	114
83	20	100
69	36	120
32	60	112
35	28	176
85	57	94
53	37	145
71	3	116
70	43	109
38	31	178
20	48	160
48	46	125
16	22	170
80	40	99
7	6	107
36	19	153
46	34	153
43	4	113
14	19	156
44	24	163
58	60	103
23	24	188
27	40	170
57	9	121
46	46	126
54	4	116
81	8	102
16	25	179
79	49	96
28	4	129
53	28	158
36	43	163
20	52	142
85	35	100
27	15	160
9	52	115
45	21	154
38	6	116
55	45	125
29	57	123
52	19	152
61	17	149
43	19	148
73	50	97
32	15	148
82	18	101
46	10	124
79	30	112
72	20	133
66	48	107
43	41	141
58	6	116
66	49	106
22	11	140
77	15	106
73	13	124
85	7	100
12	47	133
50	46	125
43	31	164
63	52	102
5	57	107
67	60	100
84	20	100
84	10	102
31	33	151
73	9	116
75	56	96
3	18	106
28	19	173
13	22	155
57	25	151
31	42	177
49	37	146
72	13	127
15	24	171
45	20	151
3	36	119
63	34	133
62	24	150
87	55	94
85	12	100
37	35	170
57	21	151
38	20	156
44	61	107
48	15	139
70	39	114
79	29	111
22	59	110
81	45	96
11	12	114
60	39	140
14	15	132
65	59	100
57	31	144
66	42	120
12	16	129
39	55	118
30	30	160
87	44	95
13	27	164
50	28	168
15	51	130
21	58	111
42	2	109
15	15	137
11	51	119
38	18	149
45	1	111
76	11	109
28	58	116
60	6	117
7	12	106
20	28	192
72	30	122
62	22	150
70	27	131
78	50	96
16	10	123
28	45	181
87	43	96
83	3	99
67	23	147
69	54	99
59	61	102
62	41	139
19	56	115
15	39	177
28	51	160
41	61	107
20	2	124
20	25	189
63	35	132
18	35	191
6	40	135
49	57	108
49	7	120
27	41	175
77	55	96
46	6	118
87	15	99
6	2	105
28	28	169
80	37	102
78	46	96
55	36	143
35	50	152
33	2	113
59	18	149
71	34	119
61	14	142
9	50	115
46	33	156
48	17	144
24	59	110
62	34	134
75	48	96
17	19	161
62	9	123
85	21	100
1	51	107
14	5	116
32	44	178
18	37	190
60	9	122
6	29	126
43	33	160
16	32	184
1	23	102
54	33	148
72	6	116
32	16	151
47	39	139
27	28	171
66	1	116
10	29	151
47	22	162
67	15	144
54	3	115
71	1	114
86	43	96
68	51	100
61	9	123
65	24	150
64	54	103
11	23	145
47	15	139
55	9	122
79	21	102
67	28	136
7	59	107
83	56	94
84	45	96
82	61	94
15	6	118
43	48	128
7	4	107
74	34	115
18	32	189
66	3	118
30	40	170
54	14	138
5	22	110
54	36	145
40	39	155
15	44	156
53	7	120
33	9	129
82	6	101
43	47	129
29	29	164
39	46	143
82	10	103
14	26	167
32	7	127
66	45	114
51	29	163
74	46	96
4	13	104
25	42	178
17	43	168
15	18	156
50	25	170
8	18	117
19	5	126
71	32	121
